city,ds,y,aqi,temp,humidity,flu_cases,dengue_cases,event,holiday
Delhi,2021-09-16,327,145.25617699625266,22.522094280900408,57.15851062351585,34,11,0,0
Delhi,2021-09-17,330,90.35612532282272,20.841664437879135,82.0634241479242,34,12,0,0
Delhi,2021-09-18,308,112.43670525136211,26.711307761182823,55.711632782650675,23,9,0,1
Delhi,2021-09-19,333,153.15030725355072,30.245762723016977,105.55837448367015,35,12,0,1
Delhi,2021-09-20,275,109.09826164704887,22.491736080007513,58.59272323556851,22,14,0,0
Delhi,2021-09-21,350,102.98066399971759,22.197916339042894,66.45173637330902,27,15,1,0
Delhi,2021-09-22,308,114.02142306543217,27.244016426000847,65.14606403315759,27,11,0,0
Delhi,2021-09-23,359,144.15540519114126,26.775349289253327,95.82855328942023,32,16,0,0
Delhi,2021-09-24,307,95.21143161504196,23.633801371420155,75.5322636085328,33,13,0,0
Delhi,2021-09-25,307,105.49612371821625,28.147897182232548,45.92612205888065,27,13,0,1
Delhi,2021-09-26,302,98.73694911438302,29.239962354309103,58.303047186028195,41,7,0,1
Delhi,2021-09-27,312,150.71490091793405,29.678644749576865,64.84464753232001,29,18,0,0
Delhi,2021-09-28,291,123.96974917819112,29.53499905645493,78.45078315348798,29,17,0,0
Delhi,2021-09-29,306,87.88945063095758,25.739540624498325,60.03178923613776,35,21,0,0
Delhi,2021-09-30,291,90.18007920616012,26.721396432160535,49.33740326104082,30,12,0,0
Delhi,2021-10-01,290,87.43316178164415,30.653074306685742,71.88430111011039,36,6,0,0
Delhi,2021-10-02,300,130.52061231126515,29.9247608062995,80.51706310044426,28,7,0,1
Delhi,2021-10-03,322,121.73897960063242,13.995323193003843,71.40799018100441,28,2,0,1
Delhi,2021-10-04,345,89.69637761394885,20.58485965835877,69.15993949851159,36,6,1,0
Delhi,2021-10-05,320,125.95782516529374,30.415361271009004,72.28005468181426,39,4,0,0
Delhi,2021-10-06,302,95.94714058363508,21.66581259957399,88.3470912394035,28,2,0,0
Delhi,2021-10-07,296,91.44369427008442,31.58894384083589,73.99927756086869,26,1,0,0
Delhi,2021-10-08,308,131.33633515920639,14.91098592155389,67.42005205662987,39,3,0,0
Delhi,2021-10-09,320,120.00708869272937,25.618329773520493,63.65327785873237,35,7,0,1
Delhi,2021-10-10,334,122.82717423017476,25.02352727196201,65.80985445785396,32,5,0,1
Delhi,2021-10-11,312,139.0611863195566,19.63574276945173,77.05250194285958,27,3,0,0
Delhi,2021-10-12,308,107.58690770175261,33.835915104666,54.966443433655456,23,5,0,0
Delhi,2021-10-13,316,107.01631778722499,23.089530076710446,99.76137872696474,36,1,0,0
Delhi,2021-10-14,332,125.23847834096944,23.315077872341046,84.70180709323346,31,6,0,0
Delhi,2021-10-15,318,151.323183144772,31.615966044073556,67.26707671693666,37,5,0,0
Delhi,2021-10-16,329,130.46515450202622,28.446952129883464,55.59444347482391,27,7,0,1
Delhi,2021-10-17,322,135.7625566676955,21.308951514230177,83.0378083241579,27,3,0,1
Delhi,2021-10-18,288,105.07736803882555,27.893299599224196,88.99042849221883,28,3,0,0
Delhi,2021-10-19,305,121.34357691038772,29.274880552130274,100.7544448883958,25,6,0,0
Delhi,2021-10-20,280,96.2733323850861,27.983130893527544,49.37745364759609,25,8,0,0
Delhi,2021-10-21,307,115.20027271446475,25.38833524371729,85.86120893371344,37,3,0,0
Delhi,2021-10-22,309,128.2338130844766,25.730359174700475,74.29053273572953,27,5,0,0
Delhi,2021-10-23,315,121.64672975875575,27.809595379074803,73.17819255483849,26,5,0,1
Delhi,2021-10-24,330,113.39492112843469,24.947084660414898,76.37493310434446,39,8,0,1
Delhi,2021-10-25,296,136.52902022031657,29.93338391893682,66.02858183917516,29,4,0,0
Delhi,2021-10-26,303,102.98441703062343,23.500959045814014,83.26234875570927,32,5,0,0
Delhi,2021-10-27,364,142.62910506857395,27.53171543331138,96.1324701646942,33,5,1,0
Delhi,2021-10-28,307,85.0516408685542,29.328141324611465,69.24687201133328,21,6,0,0
Delhi,2021-10-29,308,137.01842169467477,21.594339205716203,94.10158122047272,27,4,0,0
Delhi,2021-10-30,323,122.0627798301103,29.883889109309727,73.42457251072503,29,4,0,1
Delhi,2021-10-31,347,126.43304942829461,27.154097779533792,117.87091637164886,32,6,0,1
Delhi,2021-11-01,347,123.52183002257917,24.163672222224328,57.963608111971375,35,9,0,0
Delhi,2021-11-02,351,112.05297067352757,27.471969415781935,89.55988028427541,37,5,0,0
Delhi,2021-11-03,355,106.38774283848632,16.78544144402853,34.87600550490912,26,8,0,0
Delhi,2021-11-04,333,110.91380460512201,25.058033065624535,69.20994736250267,31,6,0,0
Delhi,2021-11-05,335,135.53582399468783,27.557818673879243,79.65553387466912,22,4,0,0
Delhi,2021-11-06,339,88.22330591586052,23.660337820277256,61.10263671078716,24,8,0,1
Delhi,2021-11-07,326,122.78391541251882,33.76870594022881,75.36212816729915,35,3,0,1
Delhi,2021-11-08,330,118.96319664808853,19.59229874264632,68.60331549951293,31,1,0,0
Delhi,2021-11-09,358,83.48995478182277,23.59709711987401,56.440452106887676,29,11,0,0
Delhi,2021-11-10,354,127.47751492884264,28.86430892393365,58.25688927222991,31,6,0,0
Delhi,2021-11-11,343,118.56323851630134,21.03473766704629,82.42964880698418,42,5,0,0
Delhi,2021-11-12,349,122.28162608162567,24.285749293066843,51.24066494292986,32,3,0,0
Delhi,2021-11-13,365,154.81621454246203,21.248660086920058,34.67321007380091,33,4,0,1
Delhi,2021-11-14,337,127.35134620502136,25.332939561713925,39.40680091278579,26,5,0,1
Delhi,2021-11-15,331,136.76214660454104,35.460730540010346,79.11269664701683,29,6,0,0
Delhi,2021-11-16,348,92.04581266725403,25.96863208534786,84.05478153046138,55,7,0,0
Delhi,2021-11-17,334,116.49940173032431,29.143676468325555,95.57069656788597,27,11,0,0
Delhi,2021-11-18,337,114.1817185018601,32.580534027279484,87.43944285937076,31,7,0,0
Delhi,2021-11-19,362,168.10310007026402,24.75895744483122,86.36572761007032,40,2,0,0
Delhi,2021-11-20,334,94.85278310752389,27.89108346209307,90.22134848837041,27,4,0,1
Delhi,2021-11-21,353,141.52280545661466,25.78080802825322,79.98901587964008,25,6,0,1
Delhi,2021-11-22,306,98.91366644093637,26.27669810513438,54.084696622358706,35,4,0,0
Delhi,2021-11-23,363,122.35428003961073,24.92445918624658,57.482901521220484,29,4,0,0
Delhi,2021-11-24,337,133.73338753614843,21.750577371336192,75.73104971288234,30,4,0,0
Delhi,2021-11-25,325,123.29818962581155,33.99394014872924,84.79645990660894,31,8,0,0
Delhi,2021-11-26,326,137.90036163416102,26.87611543151326,48.255507157070454,30,6,0,0
Delhi,2021-11-27,378,95.80714472941716,21.843554463245386,80.16026032524394,34,6,0,1
Delhi,2021-11-28,358,105.89720940450519,40.411391157806726,61.08086710739866,27,9,0,1
Delhi,2021-11-29,329,131.36811797830046,25.926440104732134,78.6080454051195,35,5,0,0
Delhi,2021-11-30,329,114.55116404557263,25.029422416917647,75.23070171424568,32,5,0,0
Delhi,2021-12-01,358,112.61335815548479,26.510747923216023,55.240453429013456,29,5,0,0
Delhi,2021-12-02,370,158.40042419717798,28.648831449043218,67.236675808705,26,5,0,0
Delhi,2021-12-03,365,112.82401065067641,27.45968174582438,84.38907922936423,30,6,0,0
Delhi,2021-12-04,372,148.10669782261124,20.981969694327265,75.0594466172562,28,3,0,1
Delhi,2021-12-05,367,140.41964940096716,28.40713852426872,44.79948278672303,18,6,0,1
Delhi,2021-12-06,343,106.541862710422,29.823041679237374,68.40442759587017,29,5,0,0
Delhi,2021-12-07,342,131.05236179780238,24.900544152586335,45.138932080976204,29,6,0,0
Delhi,2021-12-08,362,120.95846850439194,27.84804006170204,72.96832391464615,36,3,0,0
Delhi,2021-12-09,354,103.97559709441816,23.468365866864136,50.65999961948326,26,3,0,0
Delhi,2021-12-10,373,108.84604872838787,26.739075970550346,64.69937924566034,32,8,0,0
Delhi,2021-12-11,379,124.14700571734093,18.99405566720496,92.80748527988771,36,7,0,1
Delhi,2021-12-12,358,95.91882210253765,23.99107303523076,70.09955337788121,33,4,0,1
Delhi,2021-12-13,385,142.41816591284237,22.02268431919714,71.36536195275829,36,3,0,0
Delhi,2021-12-14,369,138.69517840200996,23.805098750570455,51.82913221129208,32,6,0,0
Delhi,2021-12-15,338,115.08317045740387,22.26015047852654,50.4700839132363,30,8,0,0
Delhi,2021-12-16,371,148.1904934231067,25.598064698549294,68.88296417684268,36,5,0,0
Delhi,2021-12-17,358,91.61038316827774,30.467496585420875,74.62847443667285,30,7,0,0
Delhi,2021-12-18,359,133.29899002091042,28.601094077287588,70.74569052081692,29,4,0,1
Delhi,2021-12-19,361,101.77503626260996,19.825538216329974,54.15841564557043,22,4,0,1
Delhi,2021-12-20,358,141.06202207388054,24.01521124322061,78.23819621895333,35,2,0,0
Delhi,2021-12-21,344,107.3347906155364,26.834672985502312,74.66242295610128,29,2,0,0
Delhi,2021-12-22,373,100.49655256026985,29.619930467976044,63.8109333478839,27,8,0,0
Delhi,2021-12-23,371,128.24461953219298,21.787399841861916,46.28096822042755,33,5,0,0
Delhi,2021-12-24,370,126.20959904740604,25.385074134846473,71.74203944001862,25,8,0,0
Delhi,2021-12-25,351,104.85470308310869,29.527512824167566,78.2174606154655,24,3,0,1
Delhi,2021-12-26,356,137.9142636917724,20.996966295808853,84.81664273410054,30,5,0,1
Delhi,2021-12-27,360,127.75543316043786,24.76490867237821,78.37073073932336,36,4,0,0
Delhi,2021-12-28,382,104.90283713023415,29.89114440859057,84.35375909380129,28,6,0,0
Delhi,2021-12-29,369,128.46450885181116,24.651599863241128,51.63518969969821,26,6,0,0
Delhi,2021-12-30,361,84.18843097109396,24.964475208578644,64.2143882650248,33,4,0,0
Delhi,2021-12-31,358,110.34908865560902,26.664096611915458,62.272807834736035,28,5,0,0
Delhi,2022-01-01,314,104.07595532293016,24.979405322630736,82.68322904488633,30,6,0,1
Delhi,2022-01-02,308,133.0401026372331,24.26600965121815,78.52673955938677,28,4,0,1
Delhi,2022-01-03,316,142.88278054718597,31.32452276593025,64.10426958504513,34,3,0,0
Delhi,2022-01-04,320,132.99276475227822,25.655447803254958,69.88653866003176,26,6,0,0
Delhi,2022-01-05,297,127.22869402115859,36.909604963806935,36.16804396917419,27,5,0,0
Delhi,2022-01-06,327,146.49199019538855,17.7678396944366,78.32395567095892,26,4,0,0
Delhi,2022-01-07,310,120.87874198064027,29.32094473739601,51.6175957566969,32,5,0,0
Delhi,2022-01-08,309,94.08678991210209,26.23086738834806,73.35165178732981,31,3,0,1
Delhi,2022-01-09,379,149.62711392464047,28.24176696618662,43.44962902281557,28,6,1,1
Delhi,2022-01-10,299,114.52403226122,23.445987974793482,57.616504858515185,25,5,0,0
Delhi,2022-01-11,313,137.71374692215093,25.34042711481205,88.95237870249403,37,6,0,0
Delhi,2022-01-12,307,129.495432044974,27.76552436021623,70.44525296164959,24,4,0,0
Delhi,2022-01-13,302,101.25229029463607,25.148788151622657,69.17526456313317,31,10,0,0
Delhi,2022-01-14,293,134.19501547839798,22.10709817521171,90.99393801647244,34,6,0,0
Delhi,2022-01-15,287,101.08205966452536,21.71570683173667,71.38153569162196,25,1,0,1
Delhi,2022-01-16,323,129.22496134686887,30.94127554926156,67.62569520387505,33,7,0,1
Delhi,2022-01-17,305,143.62786127103678,26.336953429966922,67.38949754960156,28,4,0,0
Delhi,2022-01-18,309,129.42286928643307,31.567040261881157,68.76972177624609,35,1,0,0
Delhi,2022-01-19,319,123.56014543211884,25.535712748373147,72.35864354722322,39,2,0,0
Delhi,2022-01-20,323,156.4587176098142,22.540285932433875,49.39865452835224,34,5,0,0
Delhi,2022-01-21,322,110.57715761483131,22.803140455005135,75.16503018414762,28,2,0,0
Delhi,2022-01-22,342,111.91276313178244,24.578490703013554,75.31759146605756,29,7,0,1
Delhi,2022-01-23,333,88.37280250872604,23.162881425904665,76.76913996351405,25,7,0,1
Delhi,2022-01-24,326,138.7991177629686,23.018345993360516,61.71603457107139,26,6,0,0
Delhi,2022-01-25,327,141.42959569024447,22.079355309992653,61.81749340508726,29,5,0,0
Delhi,2022-01-26,314,115.87934463343673,20.61111239664326,73.123492898973,24,0,0,0
Delhi,2022-01-27,305,120.49330684961404,22.249695091204682,82.93435188334783,19,6,0,0
Delhi,2022-01-28,298,132.17647308149304,23.489534951479836,64.31940832026073,27,4,0,0
Delhi,2022-01-29,313,120.31802529202399,22.025701514056045,64.6485973273248,32,9,0,1
Delhi,2022-01-30,320,100.89513257170512,21.98639494994912,47.01272895483093,31,6,0,1
Delhi,2022-01-31,299,103.7659828727832,16.4448374558415,89.82982638976412,25,5,0,0
Delhi,2022-02-01,286,111.04992216378197,22.196371205452213,72.57134943581,28,4,0,0
Delhi,2022-02-02,324,110.7587032379128,18.4923337628466,82.93926210941726,28,9,0,0
Delhi,2022-02-03,294,103.20592046512905,25.413900876066588,34.37343150218395,39,2,0,0
Delhi,2022-02-04,293,104.16272272935352,17.80365111557412,87.10366556339602,35,7,0,0
Delhi,2022-02-05,302,130.03429806110307,29.82585878970329,69.47304222997208,29,1,0,1
Delhi,2022-02-06,301,143.22506531465763,18.547780921631826,35.44949878176738,25,4,0,1
Delhi,2022-02-07,314,120.28812656354154,21.038630071996746,77.69562797316586,28,10,0,0
Delhi,2022-02-08,307,143.6931307928935,23.160413952615663,64.43326998393073,32,4,0,0
Delhi,2022-02-09,306,117.38463743796373,24.894382023997224,69.88538662373048,31,5,0,0
Delhi,2022-02-10,277,123.87452026453136,18.70507326678773,92.26466448645266,25,4,0,0
Delhi,2022-02-11,291,117.84014787194776,23.25157545971218,52.930330059772295,35,10,0,0
Delhi,2022-02-12,292,112.1400176143754,24.971896860594867,65.62840883856681,26,6,0,1
Delhi,2022-02-13,313,131.05278731051936,26.976070152842986,62.16571421684976,36,6,0,1
Delhi,2022-02-14,291,90.06250046975782,23.31145999587944,65.67616262371455,39,5,0,0
Delhi,2022-02-15,286,145.13482427073683,31.26435829455182,61.53028742519194,31,5,0,0
Delhi,2022-02-16,294,123.60263557707204,26.432187362704813,58.58086831713565,27,3,0,0
Delhi,2022-02-17,292,147.83086652766158,30.526276944888426,62.58184843308217,19,4,0,0
Delhi,2022-02-18,271,139.9242913383195,27.31797591949674,61.966874807511445,21,5,0,0
Delhi,2022-02-19,321,99.7935175936291,16.66549369398639,75.38858233982381,30,4,0,1
Delhi,2022-02-20,303,136.92480560750366,25.614075677254846,89.02734065390601,32,3,0,1
Delhi,2022-02-21,294,86.11873450972114,23.622306718121784,66.1960318602278,34,5,0,0
Delhi,2022-02-22,291,135.31792316668566,25.407416857674452,55.41399144740616,32,2,0,0
Delhi,2022-02-23,271,126.20457169518355,27.529085963527276,69.15581967269657,36,2,0,0
Delhi,2022-02-24,317,164.35123617888186,24.088414830467613,81.15273527605108,30,3,0,0
Delhi,2022-02-25,291,148.4015209725309,19.203735020840227,75.67483905421912,27,5,0,0
Delhi,2022-02-26,331,128.39055467622399,29.892295346696447,53.19377847389056,33,6,0,1
Delhi,2022-02-27,302,109.25387801717072,26.262379860061046,73.10271545226638,21,10,0,1
Delhi,2022-02-28,304,131.97675530350446,23.254757787932288,57.3389292864256,23,3,0,0
Delhi,2022-03-01,277,117.80821914431374,29.68466410605344,68.66471288632594,35,2,0,0
Delhi,2022-03-02,294,111.57709092049551,27.521131091349524,47.74549629610874,25,5,0,0
Delhi,2022-03-03,285,151.55693741066523,24.935138569525026,72.95678134336153,33,4,0,0
Delhi,2022-03-04,278,149.3938040451527,16.909736930545943,54.54685882482526,32,4,0,0
Delhi,2022-03-05,343,120.47947189399802,23.17313088358076,58.200664118838375,32,4,1,1
Delhi,2022-03-06,308,128.32419683688687,28.21097561680442,48.778319054150785,31,9,0,1
Delhi,2022-03-07,265,88.54005985926393,24.685790475054336,63.133314126272474,25,9,0,0
Delhi,2022-03-08,286,105.98042378738397,22.25834883173299,66.67048798840011,30,4,0,0
Delhi,2022-03-09,294,122.76867694968509,28.770434269376317,78.817660584107,33,8,0,0
Delhi,2022-03-10,275,158.93200892740666,31.67473078471888,101.46012083360998,23,7,0,0
Delhi,2022-03-11,278,100.8118848806173,26.10025690128034,80.88883589400646,29,10,0,0
Delhi,2022-03-12,295,135.600778029252,28.42297285660255,59.49745181443899,27,4,0,1
Delhi,2022-03-13,275,111.3961598907109,26.530691144218707,71.94130072289121,25,2,0,1
Delhi,2022-03-14,299,124.35423764443073,19.06299082600325,88.17115122397416,28,8,0,0
Delhi,2022-03-15,293,129.49131446315607,24.06351840632403,63.32268341416027,38,5,0,0
Delhi,2022-03-16,294,117.4181719021971,24.20704898638173,75.45915350394748,25,3,0,0
Delhi,2022-03-17,301,104.67905390582371,24.067228006291828,70.1363246226203,30,4,0,0
Delhi,2022-03-18,277,136.04116187309077,21.588540870019305,72.39415943357916,27,3,0,0
Delhi,2022-03-19,282,137.11400922619967,24.05325431465333,56.17733883852139,29,3,0,1
Delhi,2022-03-20,285,112.05791256199798,25.626541776422258,52.178172475245255,36,4,0,1
Delhi,2022-03-21,277,106.38809270136164,25.592229501411538,62.56310885474731,33,2,0,0
Delhi,2022-03-22,275,122.76862705470121,26.069919153515038,56.16865602144715,29,4,0,0
Delhi,2022-03-23,277,114.8033671889391,21.76738027706991,73.12570524698998,35,4,0,0
Delhi,2022-03-24,297,136.72690188998985,34.744586361714155,88.41553178290658,33,4,0,0
Delhi,2022-03-25,274,126.93911404244623,32.1145989970251,52.717577310283176,30,3,0,0
Delhi,2022-03-26,301,177.11156989748787,24.55049113440789,74.89486813237843,18,5,0,1
Delhi,2022-03-27,287,118.81903618285443,25.401046039589485,79.01461110645153,26,6,0,1
Delhi,2022-03-28,292,99.78080697065843,24.79064144292119,76.32235510415299,27,3,0,0
Delhi,2022-03-29,262,112.73265759257241,21.715707708130523,46.13650959549886,25,1,0,0
Delhi,2022-03-30,293,109.39187608259869,26.83733728616247,41.25934242568249,34,7,0,0
Delhi,2022-03-31,307,162.22783919398495,20.058253452209296,93.42884224989267,29,6,0,0
Delhi,2022-04-01,260,100.35752126111814,28.352447523772653,61.292195822086356,36,5,0,0
Delhi,2022-04-02,300,144.37331338431375,21.788050648052685,71.49416445529357,32,4,0,1
Delhi,2022-04-03,295,121.89093585541887,28.00921752605623,71.24770149968022,45,5,0,1
Delhi,2022-04-04,290,131.9219756471094,22.56565151911988,95.70681355805172,37,5,0,0
Delhi,2022-04-05,277,122.3452196899907,22.060961076746608,65.50235918185982,24,5,0,0
Delhi,2022-04-06,255,94.37427472173329,21.7449876040847,40.12808218662451,28,10,0,0
Delhi,2022-04-07,269,136.35526781063433,24.218685772510234,91.6346163371821,27,10,0,0
Delhi,2022-04-08,258,97.37269319104502,24.279171790070375,92.61252856551224,34,7,0,0
Delhi,2022-04-09,266,124.74205595387645,28.64753938539821,48.66056596115452,24,2,0,1
Delhi,2022-04-10,264,93.97889940668163,29.47973965729128,89.4923245060047,30,4,0,1
Delhi,2022-04-11,280,129.72413253094044,27.73527285218831,94.37074181889554,22,4,0,0
Delhi,2022-04-12,284,136.80432033018667,21.644859841684998,56.26217974070212,34,4,0,0
Delhi,2022-04-13,294,95.9740563400405,18.03733553933077,48.00377712704477,39,7,0,0
Delhi,2022-04-14,266,85.5211320971438,22.851498906435744,41.40913437446362,40,4,0,0
Delhi,2022-04-15,266,157.87787061703546,25.903921868533722,54.42619283298539,30,7,0,0
Delhi,2022-04-16,278,126.54441829150835,24.381329485202443,87.84741876997278,30,3,0,1
Delhi,2022-04-17,292,99.09917015735928,33.606592567010914,62.9614040261321,32,4,0,1
Delhi,2022-04-18,288,91.60968035490674,29.53722477481555,69.505365394567,29,5,0,0
Delhi,2022-04-19,280,122.08759818069709,23.214383706937568,82.28753311863326,29,5,0,0
Delhi,2022-04-20,272,126.2112776152004,23.188413158214686,66.19788620004525,33,2,0,0
Delhi,2022-04-21,257,135.08473705498662,26.500479665951087,65.71157011593456,33,4,0,0
Delhi,2022-04-22,256,140.90034831105862,30.777224012771995,94.07329209052935,30,7,0,0
Delhi,2022-04-23,259,151.3325815047482,24.767975089050775,90.07383039771578,22,3,0,1
Delhi,2022-04-24,268,120.62834330506283,20.730446679711513,58.968918004616064,35,3,0,1
Delhi,2022-04-25,261,161.38694261074286,18.457300177860738,87.29678767103263,38,4,0,0
Delhi,2022-04-26,262,102.87625240039677,30.843759290412898,83.2536197500325,27,4,0,0
Delhi,2022-04-27,262,93.24327790726207,23.580985034752274,79.72765016862206,32,5,0,0
Delhi,2022-04-28,257,97.32665130298953,25.10673808310238,81.76477810279141,28,2,0,0
Delhi,2022-04-29,273,77.78408435166347,27.884428206616565,58.989973102862486,26,3,0,0
Delhi,2022-04-30,341,138.38527094973023,29.056454837168907,59.601282814710075,24,7,1,1
Delhi,2022-05-01,266,147.38247351836765,23.313029364227077,85.81687804560251,21,5,0,1
Delhi,2022-05-02,246,145.67512086679434,18.854045322487817,97.45718432999858,27,3,0,0
Delhi,2022-05-03,250,145.09618116048426,22.050499323660425,104.96308474025412,38,8,0,0
Delhi,2022-05-04,249,120.19789924321599,27.40979984735981,113.36417774824997,21,9,0,0
Delhi,2022-05-05,260,139.6498691318793,27.285792170341455,90.61005891083951,36,3,0,0
Delhi,2022-05-06,270,129.71433806815566,26.974972174248002,81.11298089860277,33,5,0,0
Delhi,2022-05-07,277,106.8421238972333,27.045730502023048,60.280800027694596,30,3,0,1
Delhi,2022-05-08,263,154.07121604794364,23.444968882814287,42.29911081543153,28,6,0,1
Delhi,2022-05-09,261,114.70156642909394,27.02365256216486,81.88764712353336,28,6,0,0
Delhi,2022-05-10,259,166.1761610510601,26.572192180756296,71.98908196193378,36,3,0,0
Delhi,2022-05-11,233,117.71590180363361,22.311067580296054,47.54559706890139,35,1,0,0
Delhi,2022-05-12,255,153.51797138444226,28.762493968659054,70.84586956101442,24,4,0,0
Delhi,2022-05-13,257,125.95105982806946,22.839282057766695,73.62174864601066,21,7,0,0
Delhi,2022-05-14,287,140.8844232797898,30.46284143181522,66.3395830828798,26,5,0,1
Delhi,2022-05-15,276,97.38475264290727,31.132960365818906,76.12385502778326,27,7,0,1
Delhi,2022-05-16,258,127.98154868042846,24.708081393080416,71.70136162076236,34,5,0,0
Delhi,2022-05-17,247,87.82101165409837,31.230693887228536,68.44956642031087,19,9,0,0
Delhi,2022-05-18,242,115.87469302893452,19.187129797836583,44.26271887188123,27,5,0,0
Delhi,2022-05-19,257,100.36137479928911,27.654680720053268,63.22077082339148,30,6,0,0
Delhi,2022-05-20,267,127.72450960179715,29.794767043094332,38.676934016106635,28,3,0,0
Delhi,2022-05-21,284,149.62894780917378,29.27972051674078,91.37650710468,26,8,0,1
Delhi,2022-05-22,279,150.66883466121305,31.171754399315283,69.72511887132333,37,11,0,1
Delhi,2022-05-23,277,148.61053005033483,23.616779984475816,70.42347686156462,32,9,0,0
Delhi,2022-05-24,246,108.89474204940096,28.959865145834,67.46018693163155,34,3,0,0
Delhi,2022-05-25,260,133.6628561967411,19.573279703799844,94.38849159433937,32,6,0,0
Delhi,2022-05-26,265,107.23475449643564,21.68969753794351,49.79632565913792,34,3,0,0
Delhi,2022-05-27,275,101.61418276656372,15.217792355683699,86.63458327316278,31,2,0,0
Delhi,2022-05-28,255,111.00969089138299,27.420380140284752,51.57783674911158,28,2,0,1
Delhi,2022-05-29,275,124.60239152031752,24.100784686351233,43.29037755629082,33,4,0,1
Delhi,2022-05-30,258,138.2241308158195,21.442935655972143,55.224825295083846,30,5,0,0
Delhi,2022-05-31,260,131.71096875718948,23.59345067116031,39.41175458404832,31,2,0,0
Delhi,2022-06-01,313,101.38623678220685,26.06899192419109,67.72224671398007,30,19,0,0
Delhi,2022-06-02,331,136.8111424002291,24.42228178509137,57.8385055441062,27,16,0,0
Delhi,2022-06-03,326,145.58739482323583,22.176710612592924,63.13700924395002,30,10,0,0
Delhi,2022-06-04,331,102.50445377656666,24.005728044808667,67.9530996435611,20,16,0,1
Delhi,2022-06-05,354,127.87862328907846,25.790556322261068,60.55439422765713,29,21,0,1
Delhi,2022-06-06,310,135.02068714321874,30.567928267015233,73.44524300590281,34,4,0,0
Delhi,2022-06-07,332,114.99047099328779,26.320159367436037,70.60788549635862,35,12,0,0
Delhi,2022-06-08,331,104.53912579911673,32.37071503215199,79.6726664953182,25,13,0,0
Delhi,2022-06-09,330,119.23668272284438,24.68309357431587,55.20320451257666,30,12,0,0
Delhi,2022-06-10,336,89.48816219121753,29.09934335422321,89.64456754990655,35,12,0,0
Delhi,2022-06-11,318,113.29050434864352,24.36391060677473,111.05119953043676,36,13,0,1
Delhi,2022-06-12,314,123.67736455017489,20.96350169996738,57.03760297966903,27,14,0,1
Delhi,2022-06-13,345,140.37777534349627,31.756687384005776,94.6508996350519,43,21,0,0
Delhi,2022-06-14,344,125.90639964889692,21.745330232952572,62.038838921570374,33,19,0,0
Delhi,2022-06-15,326,122.2257038342692,25.929349400443716,60.747379238451664,24,23,0,0
Delhi,2022-06-16,357,138.0040724107095,27.953121110946476,78.17925224908603,37,14,1,0
Delhi,2022-06-17,350,102.35748108291543,25.024107545353928,59.48709101929628,35,13,0,0
Delhi,2022-06-18,313,123.71587348123202,23.025999563537596,72.3425100497162,23,15,0,1
Delhi,2022-06-19,314,152.13821202336945,22.432893273418742,65.66808531799282,32,13,0,1
Delhi,2022-06-20,358,153.2242943853826,20.99291655477571,51.17303195452193,28,13,1,0
Delhi,2022-06-21,320,119.93381831597789,26.49964967374704,61.52819417252808,26,13,0,0
Delhi,2022-06-22,335,137.90464455881542,15.869114798548228,56.397246404870856,23,14,0,0
Delhi,2022-06-23,306,103.33625317227151,20.682758437991474,70.23111850721286,25,17,0,0
Delhi,2022-06-24,330,129.1934155282991,34.84507076587181,84.30104358547284,32,11,0,0
Delhi,2022-06-25,318,98.32483392984153,25.212903383539498,65.3052100924136,24,15,0,1
Delhi,2022-06-26,378,128.18239366209798,29.598004453088286,63.42260384536131,26,16,1,1
Delhi,2022-06-27,330,136.64893146422418,25.24733646464003,24.88798792682273,27,18,0,0
Delhi,2022-06-28,295,91.13227175733522,26.280142652493403,82.86070919440911,40,13,0,0
Delhi,2022-06-29,301,124.16303811106454,24.278601544520907,54.69243755386088,26,10,0,0
Delhi,2022-06-30,322,121.20151581944405,26.03867203995021,58.41421942133079,27,12,0,0
Delhi,2022-07-01,351,124.89385649432757,27.620905795437515,56.849109998356525,29,18,0,0
Delhi,2022-07-02,358,136.64479025118345,26.36638560682431,81.9384150569638,31,15,0,1
Delhi,2022-07-03,375,107.98340377823733,17.436155922600253,81.07655138196584,36,12,0,1
Delhi,2022-07-04,320,72.10386534498251,27.165393034215732,61.02289738810967,21,10,0,0
Delhi,2022-07-05,366,130.35297305787114,23.341821812256473,77.57022345159879,29,23,0,0
Delhi,2022-07-06,346,91.2062949919881,24.389308096878466,87.84620781233801,34,14,0,0
Delhi,2022-07-07,326,121.06670435035245,32.88173041882189,55.97620604229185,28,8,0,0
Delhi,2022-07-08,370,146.53528655643748,24.100922218979804,71.17860397864601,27,19,0,0
Delhi,2022-07-09,356,122.34936883249996,23.444564410364194,51.45838097397157,24,16,0,1
Delhi,2022-07-10,367,81.8910122263159,27.272010073480253,80.0690333999174,16,21,0,1
Delhi,2022-07-11,371,124.9914288244035,29.15261636780912,66.51182605869104,37,16,0,0
Delhi,2022-07-12,342,93.43482895351542,27.651278904931356,63.47206847765601,32,9,0,0
Delhi,2022-07-13,326,97.75296596829287,28.96969959163248,90.40098783733335,27,21,0,0
Delhi,2022-07-14,336,109.98334163909107,31.321158234953927,93.4688208690712,21,19,0,0
Delhi,2022-07-15,357,133.1098174266163,28.625310018928907,55.497320018614495,31,19,0,0
